study_nr,author,title,pubyear,invivo_exvivo,invivo_exvivo_nr,structures_names,structures_nr,ident_seg,ident_seg_nr,Manual_or_Automatic_segmentation,manseg_auto_seg_nr,Which_sequence_visible,sequence_nr,Field_strength,Field_strength_nr,control_patient,type_of_patient,Total_n,T1_x,T1_y,T1_z,T1_voxel_volume_cubic_mm,T2_x,T2_y,T2_z,T2_voxel_volume_cubic_mm,T2s_x,T2s_y,T2s_z,T2s_voxel_volume_cubic_mm,fT2s_x,fT2s_y,fT2s_z,fT2s_voxel_volume_cubic_mm,dwi_x,dwi_y,dwi_z,dwi_voxel_volume_cubic_mm,swi_x,swi_y,swi_z,swi_voxel_volume_cubic_mm,mt_x,mt_y,mt_z,mt_voxel_volume_cubic_mm,pd_x,pd_y,pd_z,pd_voxel_volume_cubic_mm,other_x,other_y,other_z,other_voxel_volume_cubic_mm
71,Kanowski,Direct visualization of anatomic subfields within the superior aspect of the human lateral thalamus by MRI at 7T.pdf,2014,Invivo,1,nucleus zentrolateralis intermedius internus thalamus,146,Identification,1,NA,0,IRNATSE,2,7.0,1,1,0,5,NA,NA,NA,NA,0.5,0.5,3,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Keren,Histologic validation of locus coeruleus MRI contrast in post-mortem tissue.,2015,Exvivo,2,locus coeruleus,52,Identification,1,NA,0,T1NAweighted TSE,1,7.0,1,2,8,7,0.078,0.078,2.5,0.01521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Keren,Histologic validation of locus coeruleus MRI contrast in post-mortem tissue.,2015,Exvivo,2,periaqueductal gray,68,Identification,1,NA,0,T1NAweighted TSE,1,7.0,1,2,8,7,0.078,0.078,2.5,0.01521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Keren,Histologic validation of locus coeruleus MRI contrast in post-mortem tissue.,2015,Exvivo,2,inferior colliculus,47,Identification,1,NA,0,T1NAweighted TSE,1,7.0,1,2,8,7,0.078,0.078,2.5,0.01521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Kerl,The subthalamic nucleus at 7.0 Tesla evaluation of sequence and orientation for deep-brain stimulation.,2012,Invivo,1,red nucleus,91,Identification,1,NA,0,2D T2* coronal & SWI,10,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.52,0.5,0.1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Kerl,The subthalamic nucleus at 7.0 Tesla evaluation of sequence and orientation for deep-brain stimulation.,2012,Invivo,1,substantia nigra,104,Identification,1,NA,0,2D T2* coronal & SWI,10,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.52,0.5,0.1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Kerl,The subthalamic nucleus at 7.0 Tesla evaluation of sequence and orientation for deep-brain stimulation.,2012,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual VOI within visual identified region,2,2D T2* coronal & SWI,10,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.52,0.5,0.1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Kerl,The subthalamic nucleus at 7.0 Tesla evaluation of sequence and orientation for deep-brain stimulation.,2012,Invivo,1,zona incerta,151,Identification,1,NA,0,2D T2* coronal & SWI,10,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.52,0.5,0.1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Kerl,Imaging for deep brain stimulation The zona incerta at 7 Tesla.,2013,Invivo,1,globus pallidus,13,Identification,1,NA,0,2D T2*,3,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Kerl,Imaging for deep brain stimulation The zona incerta at 7 Tesla.,2013,Invivo,1,red nucleus,91,Identification,1,NA,0,2D T2*,3,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Kerl,Imaging for deep brain stimulation The zona incerta at 7 Tesla.,2013,Invivo,1,substantia nigra,104,Identification,1,NA,0,2D T2*,3,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Kerl,Imaging for deep brain stimulation The zona incerta at 7 Tesla.,2013,Invivo,1,zona incerta,151,Identification,1,NA,0,2D T2*,3,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Kerl,Imaging for deep brain stimulation The zona incerta at 7 Tesla.,2013,Invivo,1,zona incerta,151,Segmentation,2,Manual VOI within visual identified region,2,2D T2* coronal,3,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,Keuken,Ultra-high 7T MRI of structural age-related changes of the subthalamic nucleus.,2013,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,31,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,Keuken,The subthalamic nucleus during decision-making with multiple alternatives.,2015,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,globus pallidus internal segment,14,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,globus pallidus external segment,15,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,striatum,16,Segmentation,2,Manual,1,T1,1,7.0,1,1,0,30,0.6,0.6,0.6,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,red nucleus,91,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Keuken ,Quantifying inter-individual anatomical variability in the subcortex using 7T structural MRI.,2014,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,globus pallidus internal segment,14,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,globus pallidus external segment,15,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,striatum,16,Segmentation,2,Manual,1,T1,1,7.0,1,1,0,53,0.6,0.6,0.6,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,red nucleus,91,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,3D T2*,3,7.0,1,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Keuken,"Effects of aging on T1, T2* and QSM values in the subcortex",2017,Invivo,1,periaqueductal gray,68,Segmentation,2,Manual,1,T1,1,7.0,1,1,0,53,0.7,0.7,0.7,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Khabipova,A modulated closed form solution for quantitative susceptibility mapping--a thorough evaluation and comparison to iterative methods based on edge prior knowledge.,2015,Invivo,1,globus pallidus,13,Segmentation,2,Manual,1,T2* GRE multi echo,3,7.0,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.66,0.287496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Khabipova,A modulated closed form solution for quantitative susceptibility mapping--a thorough evaluation and comparison to iterative methods based on edge prior knowledge.,2015,Invivo,1,caudate,17,Segmentation,2,Manual,1,T2* GRE multi echo,3,7.0,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.66,0.287496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Khabipova,A modulated closed form solution for quantitative susceptibility mapping--a thorough evaluation and comparison to iterative methods based on edge prior knowledge.,2015,Invivo,1,putamen,19,Segmentation,2,Manual,1,T2* GRE multi echo,3,7.0,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.66,0.287496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Khabipova,A modulated closed form solution for quantitative susceptibility mapping--a thorough evaluation and comparison to iterative methods based on edge prior knowledge.,2015,Invivo,1,red nucleus,91,Segmentation,2,Manual,1,T2* GRE multi echo,3,7.0,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.66,0.287496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Khabipova,A modulated closed form solution for quantitative susceptibility mapping--a thorough evaluation and comparison to iterative methods based on edge prior knowledge.,2015,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,T2* GRE multi echo,3,7.0,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.66,0.287496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,Kim,Identification and morphologic assessment of mesocoelic recess by in vivo human brain imaging with 7.0-T magnetic resonance imaging.,2011,Invivo,1,mesocoelic recess,56,Segmentation,2,Manual,1,2D T2NAweighted,2,7.0,1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,Kim,Identification and morphologic assessment of mesocoelic recess by in vivo human brain imaging with 7.0-T magnetic resonance imaging.,2011,Invivo,1,tectal plate,114,Identification,1,NA,0,2D T2NAweighted,2,7.0,1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,2,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,globus pallidus internal segment,14,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,globus pallidus external segment,15,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,caudate,17,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,putamen,19,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Kim,Semiautomatic segmentation of brain subcortical structures from high-field MRI.,2014,Invivo,1,thalamus,115,Segmentation,2,Manual,1,n.s.,9999,7.0,1,9999,9999,5,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,medula oblongata,11,Identification,1,NA,0,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,inferior colliculus,47,Identification,1,NA,0,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,superior colliculus,48,Identification,1,NA,0,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,pons,79,Identification,1,NA,0,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,dorsal raphe R1,86,Segmentation,2,Manual,1,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,median raphe R2,87,Segmentation,2,Manual,1,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,pontis raphe R3,88,Segmentation,2,Manual,1,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,caudal Raphe R4,89,Segmentation,2,Manual,1,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,caudal Raphe R5,90,Segmentation,2,Manual,1,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Kim,Self-transcendence trait and its relationship with in vivo serotonin transporter availability in brainstem raphe nuclei An ultra-high resolution PET MRI study.,2015,Invivo,1,thalamus,115,Identification,1,NA,0,PET overlaid on T1,9,7.0,1,1,0,16,0.18,0.18,1.5,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,Kim,Serotonin transporter availability in thalamic subregions in schizophrenia_ A study using 7.0-T MRI with [11C]DASB high-resolution PET.,2015,Invivo,1,anterior thalamic nucleus,116,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,3,8,27,0.7,0.7,1.5,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,Kim,Serotonin transporter availability in thalamic subregions in schizophrenia_ A study using 7.0-T MRI with [11C]DASB high-resolution PET.,2015,Invivo,1,medial dorsal thalamic nucleus,121,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,3,8,27,0.7,0.7,1.5,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,Kim,Serotonin transporter availability in thalamic subregions in schizophrenia_ A study using 7.0-T MRI with [11C]DASB high-resolution PET.,2015,Invivo,1,pulvinar,136,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,3,8,27,0.7,0.7,1.5,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,Kim,"Loss of substantia nigra hyperintensity on 7 Tesla MRI of Parkinsons disease, multiple system atrophy and progressive supranuclear palsy",2016,Invivo,1,substantia nigra,104,Identification,1,NA,0,T2* GRE,3,7.0,1,3,8,66,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,1,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,Kim,Altered interregional correlations between serotonin transporter availability and cerebral glucose metabolism in schizophrenia - a high resolution ped study ussin 11cDASB and 18fFDG,2017,Invivo,1,median raphe R2,88,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,3,8,37,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,Kim,Altered interregional correlations between serotonin transporter availability and cerebral glucose metabolism in schizophrenia - a high resolution ped study ussin 11cDASB and 18fFDG,2017,Invivo,1,caudal Raphe R4,89,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,3,8,37,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Kim,Interregional correlations of glucose metabolism between the basal ganglia and different cortical areas- an ultra-hihg resolution pet/mri fusion study using 18fFDG,2018,Invivo,1,caudate,17,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,1,0,9999,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Kim,Interregional correlations of glucose metabolism between the basal ganglia and different cortical areas- an ultra-hihg resolution pet/mri fusion study using 18fFDG,2018,Invivo,1,putamen,19,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,1,0,9999,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Kim,Interregional correlations of glucose metabolism between the basal ganglia and different cortical areas- an ultra-hihg resolution pet/mri fusion study using 18fFDG,2018,Invivo,1,accumbens area,2,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,1,0,9999,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Kim,Interregional correlations of glucose metabolism between the basal ganglia and different cortical areas- an ultra-hihg resolution pet/mri fusion study using 18fFDG,2018,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,T1 MPRAGE,1,7.0,1,1,0,9999,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
